today	sectionAA1_sub_office	sectionAA2_district	sectionAA3_village	sectionAA3_village_checked	Village_Name	sectionAA5_nationality	sectionAA6_gender	sectionAA7_age	sectionAA8_age_group	sectionAA8a_pregnant	sectionAA8a_caregiver	_GPS_Coordinates_latitude	_GPS_Coordinates_longitude	geo
10/24/2014	beirut_lbn	chouf	LBN33187	LBN33187	Sibline	prs	female	54	adult	no	yes	33.62146696	35.40392812	"33.62146696,35.40392812"
11/24/2015	beirut_lbn	chouf	LBN33182	LBN33182	Saadiyat	lebanese	male	25	adult		no	33.69342655	35.42535068	"33.69342655,35.42535068"
11/24/2015	beirut_lbn	chouf	LBN33182	LBN33182	Saadiyat	lebanese	male	44	adult		yes	33.68963406	35.42809704	"33.68963406,35.42809704"
10/24/2014	beirut_lbn	chouf	LBN33187	LBN33187	Sibline	syrian	female	25	adult	no	yes	33.62301944	35.43350133	"33.62301944,35.43350133"
10/24/2014	beirut_lbn	chouf	LBN33187	LBN33187	Sibline	syrian	female	18	youth	no	yes	33.62162273	35.43474295	"33.62162273,35.43474295"
10/24/2014	beirut_lbn	chouf	LBN33187	LBN33187	Sibline	syrian	female	22	youth	yes	yes	33.62298829	35.43328957	"33.62298829,35.43328957"
10/24/2014	beirut_lbn	chouf	LBN33187	LBN33187	Sibline	syrian	female	25	adult	yes	yes	33.62269334	35.4333288	"33.62269334,35.4333288"
10/24/2014	beirut_lbn	chouf	LBN33187	LBN33187	Sibline	syrian	female	24	youth	no	no	33.62157882	35.43493125	"33.62157882,35.43493125"
10/24/2014	beirut_lbn	chouf	LBN33187	LBN33187	Sibline	syrian	female	26	adult	no	yes	33.62127067	35.43535592	"33.62127067,35.43535592"
10/24/2014	beirut_lbn	chouf	LBN33187	LBN33187	Sibline	syrian	female	22	youth	yes	yes	33.62123898	35.43543612	"33.62123898,35.43543612"
10/24/2014	beirut_lbn	chouf	LBN33182	LBN33182	Saadiyat	syrian	male	18	youth		no	33.68887942	35.42776147	"33.68887942,35.42776147"
10/24/2014	beirut_lbn	chouf	LBN33182	LBN33182	Saadiyat	syrian	male	24	youth		yes	33.68888901	35.42722209	"33.68888901,35.42722209"
10/24/2014	beirut_lbn	chouf	LBN33182	LBN33182	Saadiyat	syrian	male	21	youth		no	33.68912524	35.42755564	"33.68912524,35.42755564"
10/24/2014	beirut_lbn	chouf	LBN33036	LBN33036	Boqaata	syrian	male	19	youth		no	33.67136273	35.59943011	"33.67136273,35.59943011"
10/24/2014	beirut_lbn	chouf	LBN33182	LBN33182	Saadiyat	syrian	male	13	adolescents		no	33.68880609	35.42749959	"33.68880609,35.42749959"
10/24/2014	beirut_lbn	chouf	LBN33182	LBN33182	Saadiyat	syrian	male	14	adolescents		no	33.68945008	35.42721623	"33.68945008,35.42721623"
10/24/2014	beirut_lbn	chouf	LBN33182	LBN33182	Saadiyat	syrian	male	35	adult		yes	33.68954591	35.42733716	"33.68954591,35.42733716"
10/24/2014	beirut_lbn	chouf	LBN33182	LBN33182	Saadiyat	syrian	male	49	adult		yes	33.68966661	35.42849812	"33.68966661,35.42849812"
10/24/2014	beirut_lbn	chouf	LBN33187	LBN33187	Sibline	lebanese	female	21	youth	no	no	33.62311672	35.43385763	"33.62311672,35.43385763"
10/24/2014	beirut_lbn	chouf	LBN33187	LBN33187	Sibline	lebanese	female	20	youth	no	no	33.62178194	35.43484988	"33.62178194,35.43484988"
10/24/2014	beirut_lbn	chouf	LBN33187	LBN33187	Sibline	lebanese	female	22	youth	no	no	33.62108972	35.43406525	"33.62108972,35.43406525"
10/24/2014	beirut_lbn	chouf	LBN33187	LBN33187	Sibline	prl	female	18	youth	no	no	33.62118146	35.41852729	"33.62118146,35.41852729"
10/24/2014	beirut_lbn	chouf	LBN33163	LBN33163	Naame	lebanese	male	18	youth		no	33.74771871	35.45376997	"33.74771871,35.45376997"
10/24/2014	beirut_lbn	chouf	LBN33163	LBN33163	Naame	syrian	male	23	youth		no	33.74687821	35.46169252	"33.74687821,35.46169252"
10/24/2014	beirut_lbn	chouf	LBN33163	LBN33163	Naame	lebanese	male	23	youth		no	33.74337618	35.45446051	"33.74337618,35.45446051"
10/24/2014	beirut_lbn	chouf	LBN33163	LBN33163	Naame	lebanese	male	22	youth		no	33.743297	35.45444293	"33.743297,35.45444293"
10/24/2014	beirut_lbn	chouf	LBN33163	LBN33163	Naame	lebanese	male	23	youth		no	33.74923574	35.45332224	"33.74923574,35.45332224"
10/24/2014	beirut_lbn	chouf	LBN33141	LBN33141	Mazboud	lebanese	male	22	youth		no	33.61255045	35.48036437	"33.61255045,35.48036437"
10/24/2014	beirut_lbn	chouf	LBN33141	LBN33141	Mazboud	lebanese	male	24	youth		no	33.61068406	35.48005596	"33.61068406,35.48005596"
10/24/2014	beirut_lbn	chouf	LBN33141	LBN33141	Mazboud	lebanese	male	16	adolescents		no	33.61161859	35.47927039	"33.61161859,35.47927039"
10/24/2014	beirut_lbn	chouf	LBN33141	LBN33141	Mazboud	lebanese	male	15	adolescents		no	33.61169319	35.4793269	"33.61169319,35.4793269"
10/24/2014	beirut_lbn	chouf	LBN33141	LBN33141	Mazboud	lebanese	male	18	youth		no	33.61175236	35.47927867	"33.61175236,35.47927867"
10/24/2014	beirut_lbn	chouf	LBN33113	LBN33113	Ketermaya	lebanese	female	35	adult	yes	yes	33.61791872	35.44282546	"33.61791872,35.44282546"
10/24/2014	beirut_lbn	chouf	LBN33141	LBN33141	Mazboud	syrian	female	44	adult	no	yes	33.60806808	35.48281347	"33.60806808,35.48281347"
10/24/2014	beirut_lbn	chouf	LBN33141	LBN33141	Mazboud	prl	female	55	adult	no	yes	33.61068291	35.48322078	"33.61068291,35.48322078"
10/24/2014	beirut_lbn	chouf	LBN33141	LBN33141	Mazboud	prl	female	38	adult	no	yes	33.60492979	35.48077314	"33.60492979,35.48077314"
10/24/2014	beirut_lbn	chouf	LBN33141	LBN33141	Mazboud	syrian	female	22	youth	no	no	33.60412133	35.48101942	"33.60412133,35.48101942"
10/24/2014	beirut_lbn	chouf	LBN33141	LBN33141	Mazboud	syrian	female	19	youth	no	no	33.60430938	35.4814263	"33.60430938,35.4814263"
10/24/2014	beirut_lbn	chouf	LBN33141	LBN33141	Mazboud	syrian	female	20	youth	no	no	33.61111439	35.48069122	"33.61111439,35.48069122"
10/24/2014	beirut_lbn	chouf	LBN33141	LBN33141	Mazboud	lebanese	female	17	adolescents	no	no	33.61098836	35.47822431	"33.61098836,35.47822431"
10/24/2014	beirut_lbn	chouf	LBN33141	LBN33141	Mazboud	lebanese	female	12	adolescents	no	no	33.61128604	35.4794483	"33.61128604,35.4794483"
10/24/2014	beirut_lbn	chouf	LBN33024	LBN33024	Barja	lebanese	female	54	adult	no	yes	33.65142155	35.44509	"33.65142155,35.44509"
10/24/2014	beirut_lbn	chouf	LBN33024	LBN33024	Barja	lebanese	female	17	adolescents	no	no	33.64799643	35.44188144	"33.64799643,35.44188144"
10/24/2014	beirut_lbn	chouf	LBN33024	LBN33024	Barja	lebanese	female	55	adult	no	no	33.64471946	35.4392176	"33.64471946,35.4392176"
10/24/2014	beirut_lbn	chouf	LBN33024	LBN33024	Barja	syrian	female	40	adult	no	no	33.65027829	35.44560269	"33.65027829,35.44560269"
10/24/2014	beirut_lbn	chouf	LBN33024	LBN33024	Barja	lebanese	female	12	adolescents	no	no	33.65001739	35.44519589	"33.65001739,35.44519589"
10/24/2014	beirut_lbn	chouf	LBN33024	LBN33024	Barja	syrian	female	74	adult	no	no	33.64899194	35.4484693	"33.64899194,35.4484693"
10/24/2014	beirut_lbn	chouf	LBN33024	LBN33024	Barja	syrian	female	69	adult	no	no	33.64863464	35.44877412	"33.64863464,35.44877412"
1/4/2012	akkar	akkar	LBN51224	LBN51224	Rahbe	lebanese	female	16	adolescents	no	no	34.56640571	36.28222852	"34.56640571,36.28222852"
1/4/2012	akkar	akkar	LBN51224	LBN51224	Rahbe	lebanese	male	14	adolescents		no	34.56643253	36.28216859	"34.56643253,36.28216859"
10/24/2014	akkar	akkar	LBN51039	LBN51039	Bezbina	lebanese	female	61	adult	no	no	34.51584037	36.19463244	"34.51584037,36.19463244"
10/24/2014	akkar	akkar	LBN51039	LBN51039	Bezbina	lebanese	male	17	adolescents		yes	34.51601132	36.19339895	"34.51601132,36.19339895"
10/24/2014	akkar	akkar	LBN51039	LBN51039	Bezbina	lebanese	male	13	adolescents		no	34.52185422	36.1866066	"34.52185422,36.1866066"
10/24/2014	akkar	akkar	LBN51039	LBN51039	Bezbina	syrian	female	12	adolescents	no	no	34.52432022	36.18453082	"34.52432022,36.18453082"
1/1/2012	akkar	akkar	LBN51039	LBN51039	Bezbina	lebanese	female	39	adult	no	yes	34.51577	36.1937339	"34.51577,36.1937339"
10/24/2014	akkar	akkar	LBN51039	LBN51039	Bezbina	lebanese	female	45	adult	no	yes	34.52194801	36.18666787	"34.52194801,36.18666787"
10/24/2014	akkar	akkar	LBN51039	LBN51039	Bezbina	lebanese	female	25	adult	no	no	34.52189277	36.18669435	"34.52189277,36.18669435"
10/24/2014	akkar	akkar	LBN51039	LBN51039	Bezbina	lebanese	female	15	adolescents	no	no	34.52216984	36.18673895	"34.52216984,36.18673895"
10/24/2014	akkar	akkar	LBN51039	LBN51039	Bezbina	lebanese	female	12	adolescents	no	no	34.52219972	36.18690684	"34.52219972,36.18690684"
10/24/2014	akkar	akkar	LBN51039	LBN51039	Bezbina	lebanese	female	14	adolescents	no	no	34.52211045	36.18830217	"34.52211045,36.18830217"
10/24/2014	akkar	akkar	LBN51039	LBN51039	Bezbina	lebanese	female	23	youth	no	yes	34.5147244	36.19788403	"34.5147244,36.19788403"
10/24/2014	akkar	akkar	LBN51039	LBN51039	Bezbina	lebanese	female	21	youth	no	no	34.51480533	36.19784958	"34.51480533,36.19784958"
10/24/2014	akkar	akkar	LBN51039	LBN51039	Bezbina	lebanese	female	24	youth	yes	yes	34.51480265	36.19839524	"34.51480265,36.19839524"
10/24/2014	akkar	akkar	LBN51039	LBN51039	Bezbina	lebanese	female	23	youth	yes	no	34.51498407	36.19849239	"34.51498407,36.19849239"
10/24/2014	akkar	akkar	LBN51039	LBN51039	Bezbina	lebanese	female	14	adolescents	no	no	34.5152717	36.19171679	"34.5152717,36.19171679"
10/10/2014	beirut_lbn	jbeil	LBN34006	LBN34006	Aamchit	syrian	female	14	adolescents	no	no	33.89235649	35.49912349	"33.89235649,35.49912349"
10/10/2014	beirut_lbn	jbeil	LBN34006	LBN34006	Aamchit	lebanese	male	42	adult		yes	33.89209203	35.50012856	"33.89209203,35.50012856"
10/10/2014	beirut_lbn	jbeil	LBN34006	LBN34006	Aamchit	syrian	female	24	youth	no	no	34.1498482	35.656281	"34.1498482,35.656281"
10/10/2014	beirut_lbn	jbeil	LBN34006	LBN34006	Aamchit	lebanese	male	45	adult		yes	34.13753731	35.6413245	"34.13753731,35.6413245"
10/10/2014	beirut_lbn	jbeil	LBN34006	LBN34006	Aamchit	syrian	female	16	adolescents	no	no	34.14031795	35.63711031	"34.14031795,35.63711031"
10/10/2014	beirut_lbn	jbeil	LBN34006	LBN34006	Aamchit	syrian	male	22	youth		no	34.14541537	35.64548109	"34.14541537,35.64548109"
10/10/2014	beirut_lbn	jbeil	LBN34006	LBN34006	Aamchit	lebanese	female	20	youth	no	no	34.14099968	35.64161179	"34.14099968,35.64161179"
10/10/2014	beirut_lbn	jbeil	LBN34006	LBN34006	Aamchit	lebanese	male	22	youth		no	34.14253391	35.64450852	"34.14253391,35.64450852"
10/10/2014	beirut_lbn	jbeil	LBN34006	LBN34006	Aamchit	lebanese	female	57	adult	no	no	34.15060153	35.65695305	"34.15060153,35.65695305"
10/10/2014	beirut_lbn	jbeil	LBN34006	LBN34006	Aamchit	lebanese	female	24	youth	no	no	34.14028623	35.63843704	"34.14028623,35.63843704"
10/10/2014	beirut_lbn	jbeil	LBN34006	LBN34006	Aamchit	lebanese	male	24	youth		no	34.1493601	35.65651271	"34.1493601,35.65651271"
10/10/2014	beirut_lbn	jbeil	LBN34006	LBN34006	Aamchit	lebanese	female	32	adult	no	yes	34.14042507	35.63664688	"34.14042507,35.63664688"
10/10/2014	beirut_lbn	jbeil	LBN34006	LBN34006	Aamchit	lebanese	male	13	adolescents		no	34.1336775	35.64479092	"34.1336775,35.64479092"
10/10/2014	beirut_lbn	jbeil	LBN34006	LBN34006	Aamchit	lebanese	female	51	adult	no	yes	34.14054376	35.6365194	"34.14054376,35.6365194"
10/10/2014	beirut_lbn	jbeil	LBN34006	LBN34006	Aamchit	lebanese	female	24	youth	no	no	34.1494668	35.65636894	"34.1494668,35.65636894"
10/10/2014	beirut_lbn	jbeil	LBN34120	LBN34120	Jbail	syrian	male	14	adolescents		no	34.14557296	35.64534186	"34.14557296,35.64534186"
10/10/2014	beirut_lbn	jbeil	LBN34120	LBN34120	Jbail	syrian	male	25	youth		yes	33.8899585	35.50684816	"33.8899585,35.50684816"
10/10/2014	beirut_lbn	jbeil	LBN34120	LBN34120	Jbail	lebanese	female	60	adult	no	no	34.14049074	35.63876302	"34.14049074,35.63876302"
10/10/2014	beirut_lbn	jbeil	LBN34120	LBN34120	Jbail	lebanese	male	16	adolescents		no	34.14949908	35.6562035	"34.14949908,35.6562035"
10/10/2014	beirut_lbn	jbeil	LBN34120	LBN34120	Jbail	lebanese	male	22	youth		no	34.14269589	35.64441673	"34.14269589,35.64441673"
10/10/2014	beirut_lbn	jbeil	LBN34120	LBN34120	Jbail	lebanese	male	29	youth		no	34.14584693	35.64527367	"34.14584693,35.64527367"
10/10/2014	beirut_lbn	jbeil	LBN34120	LBN34120	Jbail	syrian	female	50	adult	no	no	34.13730716	35.6411457	"34.13730716,35.6411457"
10/10/2014	beirut_lbn	jbeil	LBN34120	LBN34120	Jbail	syrian	male	19	youth		no	34.13940608	35.64470842	"34.13940608,35.64470842"
10/10/2014	beirut_lbn	jbeil	LBN34120	LBN34120	Jbail	lebanese	female	16	adolescents	no	no	34.14043687	35.6436684	"34.14043687,35.6436684"
10/10/2014	beirut_lbn	jbeil	LBN34120	LBN34120	Jbail	syrian	male	15	adolescents		no	34.14717592	35.64889373	"34.14717592,35.64889373"
10/10/2014	beirut_lbn	jbeil	LBN34120	LBN34120	Jbail	lebanese	female	31	adult	no	no	34.13316016	35.64520191	"34.13316016,35.64520191"
10/10/2014	beirut_lbn	jbeil	LBN34120	LBN34120	Jbail	syrian	male	25	youth		yes	34.14739225	35.64930453	"34.14739225,35.64930453"
10/10/2014	beirut_lbn	jbeil	LBN34120	LBN34120	Jbail	lebanese	female	25	adult	no	no	34.14584249	35.64588366	"34.14584249,35.64588366"
10/10/2014	beirut_lbn	jbeil	LBN34120	LBN34120	Jbail	syrian	male	24	youth		yes	34.14667205	35.64710218	"34.14667205,35.64710218"
10/10/2014	beirut_lbn	kesrwane	LBN35010	LBN35010	Adonis Kesserwan	lebanese	male	17	adolescents		no	34.1280776	35.65578452	"34.1280776,35.65578452"
10/10/2014	beirut_lbn	kesrwane	LBN35010	LBN35010	Adonis Kesserwan	lebanese	male	19	youth		no	34.12798551	35.65582194	"34.12798551,35.65582194"
10/10/2014	beirut_lbn	kesrwane	LBN35010	LBN35010	Adonis Kesserwan	syrian	male	18	youth		no	34.1210485	35.64694086	"34.1210485,35.64694086"
10/10/2014	beirut_lbn	kesrwane	LBN35010	LBN35010	Adonis Kesserwan	syrian	male	28	adult		yes	34.12435063	35.6622836	"34.12435063,35.6622836"
10/10/2014	beirut_lbn	kesrwane	LBN35010	LBN35010	Adonis Kesserwan	syrian	male	16	adolescents		no	34.12097965	35.64665115	"34.12097965,35.64665115"
10/10/2014	beirut_lbn	kesrwane	LBN35010	LBN35010	Adonis Kesserwan	lebanese	male	14	adolescents		no	34.12327297	35.66203005	"34.12327297,35.66203005"
10/10/2014	beirut_lbn	kesrwane	LBN35010	LBN35010	Adonis Kesserwan	lebanese	male	17	adolescents		no	34.12456634	35.65765151	"34.12456634,35.65765151"
10/10/2014	beirut_lbn	kesrwane	LBN35010	LBN35010	Adonis Kesserwan	lebanese	male	42	adult		yes	33.89003675	35.50686048	"33.89003675,35.50686048"
10/10/2014	beirut_lbn	kesrwane	LBN35010	LBN35010	Adonis Kesserwan	lebanese	male	46	adult		yes	34.12046712	35.65168219	"34.12046712,35.65168219"
10/10/2014	beirut_lbn	kesrwane	LBN35010	LBN35010	Adonis Kesserwan	lebanese	male	32	adult		yes	34.1312145	35.65067281	"34.1312145,35.65067281"
10/10/2014	beirut_lbn	kesrwane	LBN35010	LBN35010	Adonis Kesserwan	lebanese	female	27	adult	no	no	34.12375095	35.64335315	"34.12375095,35.64335315"
10/10/2014	beirut_lbn	kesrwane	LBN35010	LBN35010	Adonis Kesserwan	syrian	female	32	adult	yes	yes	34.13114542	35.65032891	"34.13114542,35.65032891"
10/10/2014	beirut_lbn	kesrwane	LBN35010	LBN35010	Adonis Kesserwan	syrian	male	52	adult		yes	34.1239167	35.64344879	"34.1239167,35.64344879"
10/10/2014	beirut_lbn	kesrwane	LBN35010	LBN35010	Adonis Kesserwan	syrian	male	18	youth		no	34.12427495	35.65759803	"34.12427495,35.65759803"
10/10/2014	beirut_lbn	kesrwane	LBN35010	LBN35010	Adonis Kesserwan	syrian	male	28	adult		no	33.95871752	35.62180352	"33.95871752,35.62180352"
10/10/2014	beirut_lbn	kesrwane	LBN35010	LBN35010	Adonis Kesserwan	lebanese	male	21	youth		no	33.95608942	35.61864074	"33.95608942,35.61864074"
10/10/2014	beirut_lbn	kesrwane	LBN35010	LBN35010	Adonis Kesserwan	syrian	female	25	adult	no	no	33.96209021	35.60776848	"33.96209021,35.60776848"
10/10/2014	beirut_lbn	kesrwane	LBN35010	LBN35010	Adonis Kesserwan	lebanese	female	26	adult	no	no	33.96053069	35.61526316	"33.96053069,35.61526316"
10/10/2014	beirut_lbn	kesrwane	LBN35010	LBN35010	Adonis Kesserwan	syrian	female	25	adult	no	no	33.96054242	35.61516444	"33.96054242,35.61516444"
10/10/2014	beirut_lbn	kesrwane	LBN35010	LBN35010	Adonis Kesserwan	syrian	female	26	adult	no	no	33.95870889	35.62114726	"33.95870889,35.62114726"
10/10/2014	beirut_lbn	kesrwane	LBN35010	LBN35010	Adonis Kesserwan	lebanese	female	48	adult	no	yes	33.96346965	35.61220542	"33.96346965,35.61220542"
10/10/2014	beirut_lbn	kesrwane	LBN35010	LBN35010	Adonis Kesserwan	lebanese	male	20	youth		no	33.95377083	35.61837433	"33.95377083,35.61837433"
10/10/2014	beirut_lbn	kesrwane	LBN35010	LBN35010	Adonis Kesserwan	lebanese	male	19	youth		no	33.95821626	35.62073499	"33.95821626,35.62073499"
10/10/2014	beirut_lbn	kesrwane	LBN35010	LBN35010	Adonis Kesserwan	lebanese	female	30	adult	no	no	33.95569881	35.62046462	"33.95569881,35.62046462"
10/10/2014	beirut_lbn	kesrwane	LBN35010	LBN35010	Adonis Kesserwan	lebanese	male	17	adolescents		no	33.88997791	35.50719718	"33.88997791,35.50719718"
10/10/2014	beirut_lbn	kesrwane	LBN35010	LBN35010	Adonis Kesserwan	lebanese	male	58	adult		yes	33.88993428	35.50713784	"33.88993428,35.50713784"
10/10/2014	beirut_lbn	kesrwane	LBN35010	LBN35010	Adonis Kesserwan	syrian	male	66	adult		yes	33.95898792	35.61580863	"33.95898792,35.61580863"
10/10/2014	beirut_lbn	kesrwane	LBN35010	LBN35010	Adonis Kesserwan	syrian	male	17	adolescents		no	33.9621396	35.60738443	"33.9621396,35.60738443"
10/10/2014	akkar	akkar	LBN51039	LBN51039	Bezbina	lebanese	male	68	adult		yes	33.95726225	35.62055547	"33.95726225,35.62055547"
10/10/2014	akkar	akkar	LBN51039	LBN51039	Bezbina	lebanese	male	17	adolescents		yes	33.95086401	35.62117222	"33.95086401,35.62117222"
10/10/2014	akkar	akkar	LBN51039	LBN51039	Bezbina	lebanese	male	19	youth		no	33.88987251	35.50705628	"33.88987251,35.50705628"
10/10/2014	akkar	akkar	LBN51039	LBN51039	Bezbina	lebanese	male	19	youth		no	33.88994912	35.50714823	"33.88994912,35.50714823"
10/10/2014	akkar	akkar	LBN51039	LBN51039	Bezbina	lebanese	male	15	adolescents		no	33.88993667	35.50711194	"33.88993667,35.50711194"
10/10/2014	akkar	akkar	LBN51039	LBN51039	Bezbina	lebanese	female	52	adult	no	yes	33.889821	35.50707632	"33.889821,35.50707632"
10/10/2014	akkar	akkar	LBN51039	LBN51039	Bezbina	lebanese	male	20	youth		yes	33.88989246	35.50720062	"33.88989246,35.50720062"
10/10/2014	akkar	akkar	LBN51039	LBN51039	Bezbina	lebanese	male	51	adult		yes	33.95413417	35.61790689	"33.95413417,35.61790689"
10/10/2014	akkar	akkar	LBN51039	LBN51039	Bezbina	lebanese	female	40	adult	no	yes	33.95062431	35.62091458	"33.95062431,35.62091458"
10/10/2014	akkar	akkar	LBN51039	LBN51039	Bezbina	lebanese	male	18	youth		yes	33.88990658	35.50724404	"33.88990658,35.50724404"
10/10/2014	akkar	akkar	LBN51039	LBN51039	Bezbina	lebanese	female	58	adult	no	yes	33.96345996	35.61253673	"33.96345996,35.61253673"
10/10/2014	akkar	akkar	LBN51039	LBN51039	Bezbina	lebanese	male	60	adult		yes	33.95848407	35.62099644	"33.95848407,35.62099644"
10/10/2014	akkar	akkar	LBN51039	LBN51039	Bezbina	lebanese	female	24	youth	no	no	33.95748805	35.62124765	"33.95748805,35.62124765"
10/10/2014	akkar	akkar	LBN51039	LBN51039	Bezbina	lebanese	male	47	adult		yes	33.96063589	35.61468955	"33.96063589,35.61468955"
10/10/2014	akkar	akkar	LBN51224	LBN51224	Rahbe	lebanese	female	23	youth	no	no	34.5155926	36.19607991	"34.5155926,36.19607991"
10/10/2014	akkar	akkar	LBN51224	LBN51224	Rahbe	lebanese	male	15	adolescents		no	34.51639684	36.19656974	"34.51639684,36.19656974"
10/10/2014	akkar	akkar	LBN51224	LBN51224	Rahbe	lebanese	female	29	adult	no	yes	34.51970816	36.18093431	"34.51970816,36.18093431"
10/10/2014	akkar	akkar	LBN51224	LBN51224	Rahbe	lebanese	male	21	youth		no	34.51544717	36.19572703	"34.51544717,36.19572703"
10/10/2014	akkar	akkar	LBN51224	LBN51224	Rahbe	lebanese	female	26	adult	no	no	34.51556498	36.19601713	"34.51556498,36.19601713"
10/10/2014	akkar	akkar	LBN51224	LBN51224	Rahbe	lebanese	female	22	youth	no	no	34.51757769	36.18684967	"34.51757769,36.18684967"
10/10/2014	akkar	akkar	LBN51224	LBN51224	Rahbe	lebanese	female	26	adult	yes	yes	34.51570001	36.19577824	"34.51570001,36.19577824"
10/10/2014	akkar	akkar	LBN51224	LBN51224	Rahbe	lebanese	male	23	youth		no	34.52364761	36.17442853	"34.52364761,36.17442853"
10/10/2014	akkar	akkar	LBN51224	LBN51224	Rahbe	lebanese	female	29	adult	no	yes	34.51444755	36.19715321	"34.51444755,36.19715321"
10/10/2014	akkar	akkar	LBN51224	LBN51224	Rahbe	lebanese	female	43	adult	no	yes	34.51534915	36.19587732	"34.51534915,36.19587732"
10/10/2014	akkar	akkar	LBN51224	LBN51224	Rahbe	lebanese	male	23	youth		no	34.51523813	36.19625777	"34.51523813,36.19625777"
10/10/2014	akkar	akkar	LBN51224	LBN51224	Rahbe	lebanese	female	20	youth	yes	no	34.52366655	36.17442082	"34.52366655,36.17442082"
10/10/2014	akkar	akkar	LBN51272	LBN51272	Chaqdouf	lebanese	male	45	adult		yes	34.51634923	36.1964156	"34.51634923,36.1964156"
10/10/2014	akkar	akkar	LBN51272	LBN51272	Chaqdouf	lebanese	female	45	adult	no	yes	34.51596857	36.19651811	"34.51596857,36.19651811"
10/10/2014	akkar	akkar	LBN51272	LBN51272	Chaqdouf	lebanese	male	18	youth		no	34.50457618	36.14566829	"34.50457618,36.14566829"
10/10/2014	akkar	akkar	LBN51272	LBN51272	Chaqdouf	lebanese	male	16	adolescents		yes	34.5059175	36.14329026	"34.5059175,36.14329026"
10/10/2014	akkar	akkar	LBN51272	LBN51272	Chaqdouf	lebanese	male	24	youth		yes	34.5044494	36.14559294	"34.5044494,36.14559294"
10/10/2014	akkar	akkar	LBN51272	LBN51272	Chaqdouf	lebanese	male	24	youth		yes	34.50505793	36.1458117	"34.50505793,36.1458117"
10/10/2014	akkar	akkar	LBN51272	LBN51272	Chaqdouf	lebanese	female	70	adult	no	yes	34.50446973	36.14541373	"34.50446973,36.14541373"
10/10/2014	akkar	akkar	LBN51272	LBN51272	Chaqdouf	lebanese	female	50	adult	no	yes	34.51061304	36.1466416	"34.51061304,36.1466416"
10/10/2014	akkar	akkar	LBN51272	LBN51272	Chaqdouf	lebanese	male	40	adult		yes	34.50443067	36.14549604	"34.50443067,36.14549604"
10/10/2014	akkar	akkar	LBN51272	LBN51272	Chaqdouf	lebanese	male	54	adult		yes	34.50492713	36.14818018	"34.50492713,36.14818018"
10/10/2014	akkar	akkar	LBN51272	LBN51272	Chaqdouf	lebanese	female	31	adult	no	yes	34.50426408	36.14558724	"34.50426408,36.14558724"
10/10/2014	akkar	akkar	LBN51272	LBN51272	Chaqdouf	lebanese	male	50	adult		yes	34.5042917	36.14565052	"34.5042917,36.14565052"
10/10/2014	akkar	akkar	LBN51272	LBN51272	Chaqdouf	lebanese	female	44	adult	no	yes	34.50455891	36.14511534	"34.50455891,36.14511534"
